,subject,time,state
40476,3679,7,0
40477,3679,8,0
40478,3679,9,0
40479,3679,10,0
40480,3680,0,0
40481,3680,1,1
40482,3680,2,0
40483,3680,3,1
40484,3680,4,2
40485,3680,5,3
40486,3680,6,2
40487,3680,7,3
40488,3680,8,4
40489,3680,9,4
40490,3680,10,5
40491,3681,0,0
40492,3681,1,0
40493,3681,2,0
40494,3681,3,0
40495,3681,4,0
40496,3681,5,0
40497,3681,6,0
40498,3681,7,0
40499,3681,8,0
40500,3681,9,0
40501,3681,10,0
40502,3682,0,0
40503,3682,1,0
40504,3682,2,0
40505,3682,3,0
40506,3682,4,0
40507,3682,5,0
40508,3682,6,0
40509,3682,7,0
40510,3682,8,0
40511,3682,9,0
40512,3682,10,0
40513,3683,0,0
40514,3683,1,0
40515,3683,2,1
40516,3683,3,2
40517,3683,4,1
40518,3683,5,2
40519,3683,6,1
40520,3683,7,2
40521,3683,8,1
40522,3683,9,2
40523,3683,10,1
40524,3684,0,0
40525,3684,1,0
40526,3684,2,1
40527,3684,3,2
40528,3684,4,1
40529,3684,5,1
40530,3684,6,1
40531,3684,7,2
40532,3684,8,3
40533,3684,9,3
40534,3684,10,2
40535,3685,0,0
40536,3685,1,1
40537,3685,2,2
40538,3685,3,3
40539,3685,4,4
40540,3685,5,5
40541,3685,6,5
40542,3685,7,5
40543,3685,8,5
40544,3685,9,5
40545,3685,10,5
40546,3686,0,0
40547,3686,1,1
40548,3686,2,0
40549,3686,3,1
40550,3686,4,2
40551,3686,5,3
40552,3686,6,4
40553,3686,7,5
40554,3686,8,5
40555,3686,9,5
40556,3686,10,5
40557,3687,0,0
40558,3687,1,1
40559,3687,2,2
40560,3687,3,3
40561,3687,4,4
40562,3687,5,3
40563,3687,6,2
40564,3687,7,1
40565,3687,8,2
40566,3687,9,3
40567,3687,10,4
40568,3688,0,0
40569,3688,1,1
40570,3688,2,1
40571,3688,3,0
40572,3688,4,1
40573,3688,5,0
40574,3688,6,1
40575,3688,7,1
40576,3688,8,0
40577,3688,9,1
40578,3688,10,0
40579,3689,0,0
40580,3689,1,0
40581,3689,2,0
40582,3689,3,0
40583,3689,4,0
40584,3689,5,0
40585,3689,6,0
40586,3689,7,0
40587,3689,8,0
40588,3689,9,0
40589,3689,10,0
40590,3690,0,0
40591,3690,1,1
40592,3690,2,2
40593,3690,3,1
40594,3690,4,2
40595,3690,5,1
40596,3690,6,2
40597,3690,7,1
40598,3690,8,2
40599,3690,9,1
40600,3690,10,2
40601,3691,0,0
40602,3691,1,1
40603,3691,2,2
40604,3691,3,1
40605,3691,4,1
40606,3691,5,2
40607,3691,6,3
40608,3691,7,4
40609,3691,8,3
40610,3691,9,2
40611,3691,10,1
40612,3692,0,0
40613,3692,1,1
40614,3692,2,0
40615,3692,3,1
40616,3692,4,0
40617,3692,5,1
40618,3692,6,0
40619,3692,7,1
40620,3692,8,2
40621,3692,9,3
40622,3692,10,2
40623,3693,0,0
40624,3693,1,1
40625,3693,2,1
40626,3693,3,1
40627,3693,4,2
40628,3693,5,3
40629,3693,6,2
40630,3693,7,3
40631,3693,8,2
40632,3693,9,3
40633,3693,10,2
40634,3694,0,0
40635,3694,1,0
40636,3694,2,0
40637,3694,3,0
40638,3694,4,0
40639,3694,5,0
40640,3694,6,0
40641,3694,7,0
40642,3694,8,0
40643,3694,9,0
40644,3694,10,0
40645,3695,0,0
40646,3695,1,1
40647,3695,2,0
40648,3695,3,1
40649,3695,4,2
40650,3695,5,1
40651,3695,6,2
40652,3695,7,3
40653,3695,8,4
40654,3695,9,5
40655,3695,10,5
40656,3696,0,0
40657,3696,1,1
40658,3696,2,0
40659,3696,3,1
40660,3696,4,2
40661,3696,5,1
40662,3696,6,2
40663,3696,7,1
40664,3696,8,2
40665,3696,9,3
40666,3696,10,4
40667,3697,0,0
40668,3697,1,0
40669,3697,2,0
40670,3697,3,0
40671,3697,4,0
40672,3697,5,1
40673,3697,6,0
40674,3697,7,0
40675,3697,8,1
40676,3697,9,0
40677,3697,10,0
40678,3698,0,0
40679,3698,1,0
40680,3698,2,0
40681,3698,3,0
40682,3698,4,0
40683,3698,5,0
40684,3698,6,0
40685,3698,7,0
40686,3698,8,0
40687,3698,9,0
40688,3698,10,0
40689,3699,0,0
40690,3699,1,1
40691,3699,2,0
40692,3699,3,1
40693,3699,4,0
40694,3699,5,1
40695,3699,6,0
40696,3699,7,1
40697,3699,8,0
40698,3699,9,1
40699,3699,10,0
40700,3700,0,0
40701,3700,1,1
40702,3700,2,2
40703,3700,3,1
40704,3700,4,1
40705,3700,5,2
40706,3700,6,1
40707,3700,7,0
40708,3700,8,1
40709,3700,9,0
40710,3700,10,1
40711,3701,0,0
40712,3701,1,1
40713,3701,2,0
40714,3701,3,1
40715,3701,4,1
40716,3701,5,0
40717,3701,6,1
40718,3701,7,1
40719,3701,8,1
40720,3701,9,0
40721,3701,10,0
40722,3702,0,0
40723,3702,1,0
40724,3702,2,0
40725,3702,3,0
40726,3702,4,0
40727,3702,5,0
40728,3702,6,0
40729,3702,7,0
40730,3702,8,0
40731,3702,9,0
40732,3702,10,0
40733,3703,0,0
40734,3703,1,1
40735,3703,2,2
40736,3703,3,1
40737,3703,4,0
40738,3703,5,1
40739,3703,6,0
40740,3703,7,1
40741,3703,8,0
40742,3703,9,1
40743,3703,10,0
40744,3704,0,0
40745,3704,1,1
40746,3704,2,2
40747,3704,3,2
40748,3704,4,2
40749,3704,5,2
40750,3704,6,1
40751,3704,7,2
40752,3704,8,2
40753,3704,9,1
40754,3704,10,2
40755,3705,0,0
40756,3705,1,1
40757,3705,2,2
40758,3705,3,3
40759,3705,4,4
40760,3705,5,3
40761,3705,6,2
40762,3705,7,1
40763,3705,8,2
40764,3705,9,1
40765,3705,10,0
40766,3706,0,0
40767,3706,1,0
40768,3706,2,0
40769,3706,3,0
40770,3706,4,0
40771,3706,5,0
40772,3706,6,0
40773,3706,7,0
40774,3706,8,0
40775,3706,9,0
40776,3706,10,0
40777,3707,0,0
40778,3707,1,0
40779,3707,2,0
40780,3707,3,0
40781,3707,4,0
40782,3707,5,0
40783,3707,6,0
40784,3707,7,0
40785,3707,8,0
40786,3707,9,0
40787,3707,10,0
40788,3708,0,0
40789,3708,1,1
40790,3708,2,2
40791,3708,3,3
40792,3708,4,4
40793,3708,5,3
40794,3708,6,2
40795,3708,7,1
40796,3708,8,2
40797,3708,9,3
40798,3708,10,4
40799,3709,0,0
40800,3709,1,0
40801,3709,2,1
40802,3709,3,0
40803,3709,4,0
40804,3709,5,0
40805,3709,6,1
40806,3709,7,0
40807,3709,8,0
40808,3709,9,0
40809,3709,10,0
40810,3710,0,0
40811,3710,1,1
40812,3710,2,2
40813,3710,3,3
40814,3710,4,3
40815,3710,5,2
40816,3710,6,3
40817,3710,7,2
40818,3710,8,3
40819,3710,9,4
40820,3710,10,3
40821,3711,0,0
40822,3711,1,1
40823,3711,2,1
40824,3711,3,2
40825,3711,4,3
40826,3711,5,2
40827,3711,6,2
40828,3711,7,2
40829,3711,8,2
40830,3711,9,2
40831,3711,10,1
40832,3712,0,0
40833,3712,1,0
40834,3712,2,0
40835,3712,3,0
40836,3712,4,0
40837,3712,5,0
40838,3712,6,0
40839,3712,7,0
40840,3712,8,0
40841,3712,9,0
40842,3712,10,0
40843,3713,0,0
40844,3713,1,0
40845,3713,2,0
40846,3713,3,0
40847,3713,4,0
40848,3713,5,0
40849,3713,6,0
40850,3713,7,0
40851,3713,8,0
40852,3713,9,0
40853,3713,10,0
40854,3714,0,0
40855,3714,1,1
40856,3714,2,2
40857,3714,3,3
40858,3714,4,2
40859,3714,5,1
40860,3714,6,2
40861,3714,7,3
40862,3714,8,2
40863,3714,9,1
40864,3714,10,2
40865,3715,0,0
40866,3715,1,1
40867,3715,2,1
40868,3715,3,1
40869,3715,4,1
40870,3715,5,1
40871,3715,6,1
40872,3715,7,2
40873,3715,8,2
40874,3715,9,1
40875,3715,10,1
40876,3716,0,0
40877,3716,1,0
40878,3716,2,0
40879,3716,3,0
40880,3716,4,0
40881,3716,5,0
40882,3716,6,0
40883,3716,7,0
40884,3716,8,0
40885,3716,9,0
40886,3716,10,1
40887,3717,0,0
40888,3717,1,1
40889,3717,2,2
40890,3717,3,3
40891,3717,4,2
40892,3717,5,3
40893,3717,6,4
40894,3717,7,3
40895,3717,8,4
40896,3717,9,3
40897,3717,10,2
40898,3718,0,0
40899,3718,1,1
40900,3718,2,0
40901,3718,3,1
40902,3718,4,0
40903,3718,5,1
40904,3718,6,0
40905,3718,7,1
40906,3718,8,0
40907,3718,9,1
40908,3718,10,0
40909,3719,0,0
40910,3719,1,1
40911,3719,2,2
40912,3719,3,1
40913,3719,4,0
40914,3719,5,1
40915,3719,6,2
40916,3719,7,1
40917,3719,8,2
40918,3719,9,1
40919,3719,10,2
40920,3720,0,0
40921,3720,1,0
40922,3720,2,0
40923,3720,3,0
40924,3720,4,0
40925,3720,5,0
40926,3720,6,1
40927,3720,7,0
40928,3720,8,1
40929,3720,9,0
40930,3720,10,1
40931,3721,0,0
40932,3721,1,1
40933,3721,2,2
40934,3721,3,3
40935,3721,4,4
40936,3721,5,3
40937,3721,6,4
40938,3721,7,3
40939,3721,8,4
40940,3721,9,3
40941,3721,10,4
40942,3722,0,0
40943,3722,1,0
40944,3722,2,0
40945,3722,3,0
40946,3722,4,1
40947,3722,5,0
40948,3722,6,0
40949,3722,7,0
40950,3722,8,0
40951,3722,9,1
40952,3722,10,0
40953,3723,0,0
40954,3723,1,1
40955,3723,2,2
40956,3723,3,3
40957,3723,4,2
40958,3723,5,1
40959,3723,6,2
40960,3723,7,1
40961,3723,8,2
40962,3723,9,1
40963,3723,10,2
40964,3724,0,0
40965,3724,1,1
40966,3724,2,0
40967,3724,3,1
40968,3724,4,0
40969,3724,5,1
40970,3724,6,0
40971,3724,7,1
40972,3724,8,0
40973,3724,9,1
40974,3724,10,1
40975,3725,0,0
40976,3725,1,0
40977,3725,2,0
40978,3725,3,0
40979,3725,4,0
40980,3725,5,0
40981,3725,6,0
40982,3725,7,0
40983,3725,8,0
40984,3725,9,0
40985,3725,10,0
40986,3726,0,0
40987,3726,1,1
40988,3726,2,2
40989,3726,3,3
40990,3726,4,3
40991,3726,5,4
40992,3726,6,3
40993,3726,7,2
40994,3726,8,3
40995,3726,9,4
40996,3726,10,3
40997,3727,0,0
40998,3727,1,1
40999,3727,2,0
41000,3727,3,1
41001,3727,4,0
41002,3727,5,1
41003,3727,6,0
41004,3727,7,1
41005,3727,8,2
41006,3727,9,1
41007,3727,10,2
41008,3728,0,0
41009,3728,1,1
41010,3728,2,2
41011,3728,3,1
41012,3728,4,2
41013,3728,5,3
41014,3728,6,4
41015,3728,7,3
41016,3728,8,4
41017,3728,9,3
41018,3728,10,4
41019,3729,0,0
41020,3729,1,1
41021,3729,2,1
41022,3729,3,1
41023,3729,4,0
41024,3729,5,1
41025,3729,6,1
41026,3729,7,1
41027,3729,8,0
41028,3729,9,1
41029,3729,10,1
41030,3730,0,0
41031,3730,1,1
41032,3730,2,2
41033,3730,3,3
41034,3730,4,4
41035,3730,5,5
41036,3730,6,5
41037,3730,7,5
41038,3730,8,5
41039,3730,9,5
41040,3730,10,5
41041,3731,0,0
41042,3731,1,1
41043,3731,2,2
41044,3731,3,3
41045,3731,4,4
41046,3731,5,3
41047,3731,6,4
41048,3731,7,3
41049,3731,8,2
41050,3731,9,3
41051,3731,10,4
41052,3732,0,0
41053,3732,1,1
41054,3732,2,2
41055,3732,3,1
41056,3732,4,2
41057,3732,5,1
41058,3732,6,2
41059,3732,7,1
41060,3732,8,2
41061,3732,9,1
41062,3732,10,2
41063,3733,0,0
41064,3733,1,1
41065,3733,2,2
41066,3733,3,1
41067,3733,4,2
41068,3733,5,3
41069,3733,6,2
41070,3733,7,3
41071,3733,8,4
41072,3733,9,3
41073,3733,10,2
41074,3734,0,0
41075,3734,1,1
41076,3734,2,2
41077,3734,3,3
41078,3734,4,3
41079,3734,5,3
41080,3734,6,3
41081,3734,7,3
41082,3734,8,3
41083,3734,9,3
41084,3734,10,2
41085,3735,0,0
41086,3735,1,0
41087,3735,2,0
41088,3735,3,1
41089,3735,4,2
41090,3735,5,3
41091,3735,6,2
41092,3735,7,3
41093,3735,8,2
41094,3735,9,3
41095,3735,10,2
41096,3736,0,0
41097,3736,1,0
41098,3736,2,1
41099,3736,3,2
41100,3736,4,1
41101,3736,5,1
41102,3736,6,1
41103,3736,7,1
41104,3736,8,1
41105,3736,9,1
41106,3736,10,1
41107,3737,0,0
41108,3737,1,1
41109,3737,2,0
41110,3737,3,1
41111,3737,4,2
41112,3737,5,3
41113,3737,6,4
41114,3737,7,3
41115,3737,8,4
41116,3737,9,3
41117,3737,10,4
41118,3738,0,0
41119,3738,1,1
41120,3738,2,0
41121,3738,3,0
41122,3738,4,0
41123,3738,5,1
41124,3738,6,0
41125,3738,7,1
41126,3738,8,0
41127,3738,9,1
41128,3738,10,0
41129,3739,0,0
41130,3739,1,1
41131,3739,2,2
41132,3739,3,3
41133,3739,4,4
41134,3739,5,3
41135,3739,6,2
41136,3739,7,1
41137,3739,8,2
41138,3739,9,1
41139,3739,10,2
41140,3740,0,0
41141,3740,1,1
41142,3740,2,2
41143,3740,3,1
41144,3740,4,2
41145,3740,5,1
41146,3740,6,2
41147,3740,7,1
41148,3740,8,2
41149,3740,9,1
41150,3740,10,2
41151,3741,0,0
41152,3741,1,0
41153,3741,2,0
41154,3741,3,0
41155,3741,4,0
41156,3741,5,0
41157,3741,6,0
41158,3741,7,0
41159,3741,8,0
41160,3741,9,0
41161,3741,10,0
41162,3742,0,0
41163,3742,1,1
41164,3742,2,2
41165,3742,3,3
41166,3742,4,4
41167,3742,5,3
41168,3742,6,4
41169,3742,7,3
41170,3742,8,4
41171,3742,9,3
41172,3742,10,2
41173,3743,0,0
41174,3743,1,0
41175,3743,2,1
41176,3743,3,1
41177,3743,4,1
41178,3743,5,0
41179,3743,6,0
41180,3743,7,1
41181,3743,8,1
41182,3743,9,1
41183,3743,10,0
41184,3744,0,0
41185,3744,1,1
41186,3744,2,0
41187,3744,3,1
41188,3744,4,2
41189,3744,5,1
41190,3744,6,2
41191,3744,7,1
41192,3744,8,0
41193,3744,9,1
41194,3744,10,2
41195,3745,0,0
41196,3745,1,0
41197,3745,2,1
41198,3745,3,0
41199,3745,4,1
41200,3745,5,0
41201,3745,6,1
41202,3745,7,0
41203,3745,8,1
41204,3745,9,0
41205,3745,10,1
41206,3746,0,0
41207,3746,1,0
41208,3746,2,0
41209,3746,3,0
41210,3746,4,0
41211,3746,5,0
41212,3746,6,0
41213,3746,7,0
41214,3746,8,0
41215,3746,9,0
41216,3746,10,0
41217,3747,0,0
41218,3747,1,1
41219,3747,2,2
41220,3747,3,3
41221,3747,4,2
41222,3747,5,1
41223,3747,6,2
41224,3747,7,1
41225,3747,8,2
41226,3747,9,1
41227,3747,10,0
41228,3748,0,0
41229,3748,1,1
41230,3748,2,2
41231,3748,3,3
41232,3748,4,4
41233,3748,5,5
41234,3748,6,5
41235,3748,7,5
41236,3748,8,5
41237,3748,9,5
41238,3748,10,5
41239,3749,0,0
41240,3749,1,0
41241,3749,2,0
41242,3749,3,0
41243,3749,4,0
41244,3749,5,0
41245,3749,6,0
41246,3749,7,0
41247,3749,8,0
41248,3749,9,0
41249,3749,10,0
41250,3750,0,0
41251,3750,1,1
41252,3750,2,2
41253,3750,3,1
41254,3750,4,2
41255,3750,5,1
41256,3750,6,0
41257,3750,7,1
41258,3750,8,2
41259,3750,9,1
41260,3750,10,2
41261,3751,0,0
41262,3751,1,0
41263,3751,2,1
41264,3751,3,2
41265,3751,4,1
41266,3751,5,2
41267,3751,6,3
41268,3751,7,2
41269,3751,8,3
41270,3751,9,2
41271,3751,10,1
41272,3752,0,0
41273,3752,1,1
41274,3752,2,0
41275,3752,3,1
41276,3752,4,0
41277,3752,5,1
41278,3752,6,0
41279,3752,7,1
41280,3752,8,0
41281,3752,9,1
41282,3752,10,0
41283,3753,0,0
41284,3753,1,1
41285,3753,2,1
41286,3753,3,1
41287,3753,4,2
41288,3753,5,3
41289,3753,6,2
41290,3753,7,3
41291,3753,8,4
41292,3753,9,5
41293,3753,10,5
41294,3754,0,0
41295,3754,1,0
41296,3754,2,1
41297,3754,3,1
41298,3754,4,2
41299,3754,5,1
41300,3754,6,2
41301,3754,7,1
41302,3754,8,2
41303,3754,9,1
41304,3754,10,1
41305,3755,0,0
41306,3755,1,0
41307,3755,2,0
41308,3755,3,0
41309,3755,4,0
41310,3755,5,0
41311,3755,6,0
41312,3755,7,0
41313,3755,8,0
41314,3755,9,0
41315,3755,10,0
41316,3756,0,0
41317,3756,1,1
41318,3756,2,2
41319,3756,3,1
41320,3756,4,0
41321,3756,5,1
41322,3756,6,0
41323,3756,7,1
41324,3756,8,0
41325,3756,9,1
41326,3756,10,0
41327,3757,0,0
41328,3757,1,1
41329,3757,2,2
41330,3757,3,3
41331,3757,4,2
41332,3757,5,3
41333,3757,6,4
41334,3757,7,3
41335,3757,8,4
41336,3757,9,5
41337,3757,10,5
41338,3758,0,0
41339,3758,1,0
41340,3758,2,0
41341,3758,3,0
41342,3758,4,0
41343,3758,5,0
41344,3758,6,0
41345,3758,7,0
41346,3758,8,0
41347,3758,9,0
41348,3758,10,0
41349,3759,0,0
41350,3759,1,0
41351,3759,2,0
41352,3759,3,0
41353,3759,4,0
41354,3759,5,0
41355,3759,6,0
41356,3759,7,0
41357,3759,8,0
41358,3759,9,0
41359,3759,10,0
41360,3760,0,0
41361,3760,1,0
41362,3760,2,0
41363,3760,3,0
41364,3760,4,0
41365,3760,5,0
41366,3760,6,0
41367,3760,7,0
41368,3760,8,0
41369,3760,9,0
41370,3760,10,0
41371,3761,0,0
41372,3761,1,1
41373,3761,2,0
41374,3761,3,1
41375,3761,4,0
41376,3761,5,1
41377,3761,6,0
41378,3761,7,1
41379,3761,8,0
41380,3761,9,1
41381,3761,10,0
41382,3762,0,0
41383,3762,1,0
41384,3762,2,0
41385,3762,3,0
41386,3762,4,0
41387,3762,5,0
41388,3762,6,0
41389,3762,7,1
41390,3762,8,2
41391,3762,9,1
41392,3762,10,1
41393,3763,0,0
41394,3763,1,0
41395,3763,2,0
41396,3763,3,0
41397,3763,4,0
41398,3763,5,0
41399,3763,6,0
41400,3763,7,0
41401,3763,8,0
41402,3763,9,0
41403,3763,10,0
41404,3764,0,0
41405,3764,1,1
41406,3764,2,2
41407,3764,3,1
41408,3764,4,2
41409,3764,5,3
41410,3764,6,3
41411,3764,7,3
41412,3764,8,3
41413,3764,9,4
41414,3764,10,5
41415,3765,0,0
41416,3765,1,1
41417,3765,2,1
41418,3765,3,2
41419,3765,4,3
41420,3765,5,2
41421,3765,6,3
41422,3765,7,4
41423,3765,8,5
41424,3765,9,5
41425,3765,10,5
41426,3766,0,0
41427,3766,1,1
41428,3766,2,0
41429,3766,3,1
41430,3766,4,0
41431,3766,5,1
41432,3766,6,0
41433,3766,7,1
41434,3766,8,0
41435,3766,9,1
41436,3766,10,2
41437,3767,0,0
41438,3767,1,1
41439,3767,2,1
41440,3767,3,1
41441,3767,4,0
41442,3767,5,1
41443,3767,6,1
41444,3767,7,1
41445,3767,8,1
41446,3767,9,1
41447,3767,10,0
41448,3768,0,0
41449,3768,1,0
41450,3768,2,0
41451,3768,3,0
41452,3768,4,0
41453,3768,5,0
41454,3768,6,0
41455,3768,7,0
41456,3768,8,0
41457,3768,9,0
41458,3768,10,0
41459,3769,0,0
41460,3769,1,1
41461,3769,2,0
41462,3769,3,0
41463,3769,4,1
41464,3769,5,0
41465,3769,6,0
41466,3769,7,0
41467,3769,8,1
41468,3769,9,0
41469,3769,10,1
41470,3770,0,0
41471,3770,1,1
41472,3770,2,2
41473,3770,3,1
41474,3770,4,0
41475,3770,5,1
41476,3770,6,2
41477,3770,7,3
41478,3770,8,2
41479,3770,9,3
41480,3770,10,2
41481,3771,0,0
41482,3771,1,1
41483,3771,2,2
41484,3771,3,3
41485,3771,4,2
41486,3771,5,1
41487,3771,6,2
41488,3771,7,1
41489,3771,8,0
41490,3771,9,1
41491,3771,10,2
41492,3772,0,0
41493,3772,1,0
41494,3772,2,0
41495,3772,3,0
41496,3772,4,0
41497,3772,5,0
41498,3772,6,0
41499,3772,7,0
41500,3772,8,0
41501,3772,9,0
41502,3772,10,0
41503,3773,0,0
41504,3773,1,1
41505,3773,2,1
41506,3773,3,2
41507,3773,4,1
41508,3773,5,1
41509,3773,6,2
41510,3773,7,3
41511,3773,8,4
41512,3773,9,5
41513,3773,10,5
41514,3774,0,0
41515,3774,1,1
41516,3774,2,0
41517,3774,3,1
41518,3774,4,0
41519,3774,5,1
41520,3774,6,0
41521,3774,7,1
41522,3774,8,0
41523,3774,9,1
41524,3774,10,0
41525,3775,0,0
41526,3775,1,1
41527,3775,2,0
41528,3775,3,1
41529,3775,4,0
41530,3775,5,1
41531,3775,6,1
41532,3775,7,1
41533,3775,8,2
41534,3775,9,1
41535,3775,10,1
41536,3776,0,0
41537,3776,1,1
41538,3776,2,0
41539,3776,3,0
41540,3776,4,0
41541,3776,5,0
41542,3776,6,0
41543,3776,7,1
41544,3776,8,0
41545,3776,9,1
41546,3776,10,0
41547,3777,0,0
41548,3777,1,1
41549,3777,2,2
41550,3777,3,1
41551,3777,4,1
41552,3777,5,2
41553,3777,6,1
41554,3777,7,1
41555,3777,8,2
41556,3777,9,1
41557,3777,10,1
41558,3778,0,0
41559,3778,1,1
41560,3778,2,0
41561,3778,3,1
41562,3778,4,2
41563,3778,5,1
41564,3778,6,2
41565,3778,7,1
41566,3778,8,0
41567,3778,9,1
41568,3778,10,2
41569,3779,0,0
41570,3779,1,1
41571,3779,2,2
41572,3779,3,1
41573,3779,4,2
41574,3779,5,1
41575,3779,6,2
41576,3779,7,1
41577,3779,8,2
41578,3779,9,1
41579,3779,10,2
41580,3780,0,0
41581,3780,1,1
41582,3780,2,2
41583,3780,3,1
41584,3780,4,1
41585,3780,5,0
41586,3780,6,1
41587,3780,7,2
41588,3780,8,2
41589,3780,9,2
41590,3780,10,2
41591,3781,0,0
41592,3781,1,1
41593,3781,2,1
41594,3781,3,1
41595,3781,4,1
41596,3781,5,0
41597,3781,6,1
41598,3781,7,1
41599,3781,8,1
41600,3781,9,0
41601,3781,10,1
41602,3782,0,0
41603,3782,1,1
41604,3782,2,0
41605,3782,3,1
41606,3782,4,0
41607,3782,5,1
41608,3782,6,0
41609,3782,7,1
41610,3782,8,0
41611,3782,9,1
41612,3782,10,0
41613,3783,0,0
41614,3783,1,1
41615,3783,2,1
41616,3783,3,1
41617,3783,4,0
41618,3783,5,1
41619,3783,6,0
41620,3783,7,1
41621,3783,8,0
41622,3783,9,1
41623,3783,10,0
41624,3784,0,0
41625,3784,1,1
41626,3784,2,0
41627,3784,3,1
41628,3784,4,2
41629,3784,5,3
41630,3784,6,4
41631,3784,7,5
41632,3784,8,5
41633,3784,9,5
41634,3784,10,5
41635,3785,0,0
41636,3785,1,1
41637,3785,2,2
41638,3785,3,3
41639,3785,4,2
41640,3785,5,3
41641,3785,6,4
41642,3785,7,5
41643,3785,8,5
41644,3785,9,5
41645,3785,10,5
41646,3786,0,0
41647,3786,1,1
41648,3786,2,2
41649,3786,3,2
41650,3786,4,1
41651,3786,5,0
41652,3786,6,1
41653,3786,7,2
41654,3786,8,2
41655,3786,9,1
41656,3786,10,1
41657,3787,0,0
41658,3787,1,1
41659,3787,2,2
41660,3787,3,3
41661,3787,4,4
41662,3787,5,5
41663,3787,6,5
41664,3787,7,5
41665,3787,8,5
41666,3787,9,5
41667,3787,10,5
41668,3788,0,0
41669,3788,1,0
41670,3788,2,0
41671,3788,3,0
41672,3788,4,0
41673,3788,5,0
41674,3788,6,0
41675,3788,7,0
41676,3788,8,0
41677,3788,9,1
41678,3788,10,0
41679,3789,0,0
41680,3789,1,0
41681,3789,2,0
41682,3789,3,0
41683,3789,4,0
41684,3789,5,0
41685,3789,6,0
41686,3789,7,0
41687,3789,8,0
41688,3789,9,0
41689,3789,10,0
41690,3790,0,0
41691,3790,1,1
41692,3790,2,0
41693,3790,3,1
41694,3790,4,2
41695,3790,5,1
41696,3790,6,2
41697,3790,7,3
41698,3790,8,2
41699,3790,9,1
41700,3790,10,2
41701,3791,0,0
41702,3791,1,0
41703,3791,2,1
41704,3791,3,1
41705,3791,4,1
41706,3791,5,1
41707,3791,6,1
41708,3791,7,1
41709,3791,8,1
41710,3791,9,0
41711,3791,10,1
41712,3792,0,0
41713,3792,1,1
41714,3792,2,0
41715,3792,3,1
41716,3792,4,0
41717,3792,5,1
41718,3792,6,0
41719,3792,7,1
41720,3792,8,2
41721,3792,9,3
41722,3792,10,4
41723,3793,0,0
41724,3793,1,1
41725,3793,2,2
41726,3793,3,2
41727,3793,4,1
41728,3793,5,0
41729,3793,6,1
41730,3793,7,2
41731,3793,8,3
41732,3793,9,3
41733,3793,10,3
41734,3794,0,0
41735,3794,1,1
41736,3794,2,1
41737,3794,3,0
41738,3794,4,1
41739,3794,5,1
41740,3794,6,1
41741,3794,7,1
41742,3794,8,1
41743,3794,9,1
41744,3794,10,0
41745,3795,0,0
41746,3795,1,1
41747,3795,2,0
41748,3795,3,1
41749,3795,4,0
41750,3795,5,1
41751,3795,6,0
41752,3795,7,1
41753,3795,8,2
41754,3795,9,1
41755,3795,10,2
41756,3796,0,0
41757,3796,1,0
41758,3796,2,0
41759,3796,3,0
41760,3796,4,0
41761,3796,5,0
41762,3796,6,0
41763,3796,7,0
41764,3796,8,0
41765,3796,9,0
41766,3796,10,0
41767,3797,0,0
41768,3797,1,0
41769,3797,2,1
41770,3797,3,0
41771,3797,4,1
41772,3797,5,0
41773,3797,6,0
41774,3797,7,0
41775,3797,8,0
41776,3797,9,1
41777,3797,10,0
41778,3798,0,0
41779,3798,1,1
41780,3798,2,1
41781,3798,3,1
41782,3798,4,1
41783,3798,5,1
41784,3798,6,1
41785,3798,7,1
41786,3798,8,1
41787,3798,9,1
41788,3798,10,1
41789,3799,0,0
41790,3799,1,1
41791,3799,2,2
41792,3799,3,2
41793,3799,4,3
41794,3799,5,4
41795,3799,6,5
41796,3799,7,5
41797,3799,8,5
41798,3799,9,5
41799,3799,10,5
41800,3800,0,0
41801,3800,1,1
41802,3800,2,2
41803,3800,3,3
41804,3800,4,2
41805,3800,5,3
41806,3800,6,2
41807,3800,7,3
41808,3800,8,2
41809,3800,9,3
41810,3800,10,2
41811,3801,0,0
41812,3801,1,0
41813,3801,2,0
41814,3801,3,0
41815,3801,4,0
41816,3801,5,0
41817,3801,6,0
41818,3801,7,1
41819,3801,8,0
41820,3801,9,0
41821,3801,10,1
41822,3802,0,0
41823,3802,1,1
41824,3802,2,0
41825,3802,3,1
41826,3802,4,0
41827,3802,5,1
41828,3802,6,1
41829,3802,7,0
41830,3802,8,1
41831,3802,9,0
41832,3802,10,0
41833,3803,0,0
41834,3803,1,0
41835,3803,2,0
41836,3803,3,0
41837,3803,4,0
41838,3803,5,0
41839,3803,6,0
41840,3803,7,0
41841,3803,8,0
41842,3803,9,0
41843,3803,10,0
41844,3804,0,0
41845,3804,1,1
41846,3804,2,0
41847,3804,3,1
41848,3804,4,2
41849,3804,5,1
41850,3804,6,2
41851,3804,7,3
41852,3804,8,2
41853,3804,9,3
41854,3804,10,4
41855,3805,0,0
41856,3805,1,1
41857,3805,2,0
41858,3805,3,1
41859,3805,4,0
41860,3805,5,1
41861,3805,6,2
41862,3805,7,3
41863,3805,8,3
41864,3805,9,4
41865,3805,10,5
41866,3806,0,0
41867,3806,1,1
41868,3806,2,1
41869,3806,3,0
41870,3806,4,1
41871,3806,5,0
41872,3806,6,1
41873,3806,7,0
41874,3806,8,1
