,subject,time,state,state_max_by_time
19875,3312,6,1,1.0
19876,3312,7,1,1.0
19877,3312,10,0,1.0
19878,3313,0,0,0.0
19879,3313,2,2,2.0
19880,3313,4,4,4.0
19881,3313,7,3,4.0
19882,3313,9,3,4.0
19883,3313,10,4,4.0
19884,3314,0,0,0.0
19885,3314,3,1,1.0
19886,3314,4,1,1.0
19887,3314,5,2,2.0
19888,3314,8,3,3.0
19889,3314,10,3,3.0
19890,3315,0,0,0.0
19891,3315,3,1,1.0
19892,3315,4,2,2.0
19893,3315,5,2,2.0
19894,3315,9,0,2.0
19895,3315,10,0,2.0
19896,3316,0,0,0.0
19897,3316,1,0,0.0
19898,3316,2,1,1.0
19899,3316,4,1,1.0
19900,3316,8,1,1.0
19901,3316,10,1,1.0
19902,3317,1,1,1.0
19903,3317,2,2,2.0
19904,3317,3,1,2.0
19905,3317,4,2,2.0
19906,3317,7,2,2.0
19907,3317,8,1,2.0
19908,3318,0,0,0.0
19909,3318,1,1,1.0
19910,3318,2,1,1.0
19911,3318,3,1,1.0
19912,3318,7,1,1.0
19913,3318,8,0,1.0
19914,3319,3,0,0.0
19915,3319,4,0,0.0
19916,3319,5,0,0.0
19917,3319,7,0,0.0
19918,3319,9,0,0.0
19919,3319,10,0,0.0
19920,3320,0,0,0.0
19921,3320,1,1,1.0
19922,3320,2,2,2.0
19923,3320,7,4,4.0
19924,3320,8,5,5.0
19925,3320,9,5,5.0
19926,3321,0,0,0.0
19927,3321,1,1,1.0
19928,3321,5,4,4.0
19929,3321,7,4,4.0
19930,3321,8,5,5.0
19931,3321,9,5,5.0
19932,3322,3,1,1.0
19933,3322,4,2,2.0
19934,3322,5,1,2.0
19935,3322,6,2,2.0
19936,3322,7,1,2.0
19937,3322,8,2,2.0
19938,3323,1,1,1.0
19939,3323,2,0,1.0
19940,3323,3,0,1.0
19941,3323,4,1,1.0
19942,3323,8,1,1.0
19943,3323,9,0,1.0
19944,3324,1,1,1.0
19945,3324,2,1,1.0
19946,3324,3,1,1.0
19947,3324,4,1,1.0
19948,3324,6,2,2.0
19949,3324,8,2,2.0
19950,3325,2,0,0.0
19951,3325,3,1,1.0
19952,3325,4,0,1.0
19953,3325,7,1,1.0
19954,3325,8,0,1.0
19955,3325,10,0,1.0
19956,3326,2,0,0.0
19957,3326,3,1,1.0
19958,3326,4,0,1.0
19959,3326,5,1,1.0
19960,3326,8,0,1.0
19961,3326,9,1,1.0
19962,3327,0,0,0.0
19963,3327,3,1,1.0
19964,3327,5,1,1.0
19965,3327,6,2,2.0
19966,3327,9,1,2.0
19967,3327,10,2,2.0
19968,3328,0,0,0.0
19969,3328,3,1,1.0
19970,3328,4,2,2.0
19971,3328,5,1,2.0
19972,3328,9,1,2.0
19973,3328,10,2,2.0
19974,3329,1,0,0.0
19975,3329,2,1,1.0
19976,3329,3,0,1.0
19977,3329,4,1,1.0
19978,3329,8,1,1.0
19979,3329,10,1,1.0
19980,3330,0,0,0.0
19981,3330,1,0,0.0
19982,3330,4,0,0.0
19983,3330,5,0,0.0
19984,3330,9,1,1.0
19985,3330,10,2,2.0
19986,3331,0,0,0.0
19987,3331,1,0,0.0
19988,3331,4,2,2.0
19989,3331,5,1,2.0
19990,3331,6,2,2.0
19991,3331,7,1,2.0
19992,3332,1,1,1.0
19993,3332,3,3,3.0
19994,3332,5,1,3.0
19995,3332,6,2,3.0
19996,3332,7,3,3.0
19997,3332,8,2,3.0
19998,3333,0,0,0.0
19999,3333,2,1,1.0
20000,3333,5,1,1.0
20001,3333,7,1,1.0
20002,3333,8,1,1.0
20003,3333,10,2,2.0
20004,3334,0,0,0.0
20005,3334,2,0,0.0
20006,3334,4,0,0.0
20007,3334,5,1,1.0
20008,3334,7,1,1.0
20009,3334,10,0,1.0
20010,3335,1,1,1.0
20011,3335,3,1,1.0
20012,3335,6,2,2.0
20013,3335,7,2,2.0
20014,3335,9,1,2.0
20015,3335,10,1,2.0
20016,3336,0,0,0.0
20017,3336,1,1,1.0
20018,3336,6,2,2.0
20019,3336,7,2,2.0
20020,3336,9,1,2.0
20021,3336,10,2,2.0
20022,3337,0,0,0.0
20023,3337,3,1,1.0
20024,3337,4,0,1.0
20025,3337,6,2,2.0
20026,3337,8,2,2.0
20027,3337,9,1,2.0
20028,3338,1,0,0.0
20029,3338,2,0,0.0
20030,3338,3,0,0.0
20031,3338,6,0,0.0
20032,3338,8,0,0.0
20033,3338,10,0,0.0
20034,3339,0,0,0.0
20035,3339,5,2,2.0
20036,3339,6,3,3.0
20037,3339,8,5,5.0
20038,3339,9,5,5.0
20039,3339,10,5,5.0
20040,3340,0,0,0.0
20041,3340,3,1,1.0
20042,3340,5,3,3.0
20043,3340,8,5,5.0
20044,3340,9,5,5.0
20045,3340,10,5,5.0
20046,3341,1,0,0.0
20047,3341,3,0,0.0
20048,3341,5,0,0.0
20049,3341,6,0,0.0
20050,3341,8,1,1.0
20051,3341,9,0,1.0
20052,3342,0,0,0.0
20053,3342,1,1,1.0
20054,3342,3,1,1.0
20055,3342,5,1,1.0
20056,3342,8,2,2.0
20057,3342,10,2,2.0
20058,3343,1,0,0.0
20059,3343,4,0,0.0
20060,3343,6,0,0.0
20061,3343,7,0,0.0
20062,3343,8,0,0.0
20063,3343,9,0,0.0
20064,3344,0,0,0.0
20065,3344,2,0,0.0
20066,3344,3,1,1.0
20067,3344,6,2,2.0
20068,3344,7,2,2.0
20069,3344,9,2,2.0
20070,3345,0,0,0.0
20071,3345,2,0,0.0
20072,3345,3,0,0.0
20073,3345,4,0,0.0
20074,3345,5,0,0.0
20075,3345,6,0,0.0
20076,3346,1,1,1.0
20077,3346,2,1,1.0
20078,3346,5,1,1.0
20079,3346,8,0,1.0
20080,3346,9,1,1.0
20081,3346,10,1,1.0
20082,3347,1,0,0.0
20083,3347,2,0,0.0
20084,3347,4,0,0.0
20085,3347,5,1,1.0
20086,3347,6,2,2.0
20087,3347,7,3,3.0
20088,3348,1,1,1.0
20089,3348,2,0,1.0
20090,3348,6,3,3.0
20091,3348,7,3,3.0
20092,3348,9,3,3.0
20093,3348,10,3,3.0
20094,3349,0,0,0.0
20095,3349,2,0,0.0
20096,3349,4,0,0.0
20097,3349,6,0,0.0
20098,3349,9,0,0.0
20099,3349,10,0,0.0
20100,3350,0,0,0.0
20101,3350,1,1,1.0
20102,3350,2,2,2.0
20103,3350,3,3,3.0
20104,3350,8,2,3.0
20105,3350,9,1,3.0
20106,3351,0,0,0.0
20107,3351,3,2,2.0
20108,3351,4,1,2.0
20109,3351,5,1,2.0
20110,3351,6,0,2.0
20111,3351,8,0,2.0
20112,3352,0,0,0.0
20113,3352,1,0,0.0
20114,3352,3,0,0.0
20115,3352,6,1,1.0
20116,3352,8,0,1.0
20117,3352,10,1,1.0
20118,3353,1,1,1.0
20119,3353,2,0,1.0
20120,3353,3,1,1.0
20121,3353,4,0,1.0
20122,3353,6,2,2.0
20123,3353,9,1,2.0
20124,3354,0,0,0.0
20125,3354,1,1,1.0
20126,3354,2,0,1.0
20127,3354,6,2,2.0
20128,3354,9,1,2.0
20129,3354,10,0,2.0
20130,3355,0,0,0.0
20131,3355,2,1,1.0
20132,3355,3,1,1.0
20133,3355,4,1,1.0
20134,3355,5,0,1.0
20135,3355,9,1,1.0
20136,3356,1,1,1.0
20137,3356,5,3,3.0
20138,3356,6,4,4.0
20139,3356,7,3,4.0
20140,3356,9,3,4.0
20141,3356,10,2,4.0
20142,3357,1,0,0.0
20143,3357,2,0,0.0
20144,3357,5,0,0.0
20145,3357,6,0,0.0
20146,3357,9,0,0.0
20147,3357,10,0,0.0
20148,3358,1,1,1.0
20149,3358,2,1,1.0
20150,3358,5,1,1.0
20151,3358,7,1,1.0
20152,3358,9,2,2.0
20153,3358,10,1,2.0
20154,3359,2,0,0.0
20155,3359,4,0,0.0
20156,3359,6,0,0.0
20157,3359,7,0,0.0
20158,3359,9,0,0.0
20159,3359,10,0,0.0
20160,3360,0,0,0.0
20161,3360,1,0,0.0
20162,3360,3,0,0.0
20163,3360,5,0,0.0
20164,3360,9,0,0.0
20165,3360,10,0,0.0
20166,3361,0,0,0.0
20167,3361,3,0,0.0
20168,3361,6,0,0.0
20169,3361,7,0,0.0
20170,3361,9,0,0.0
20171,3361,10,0,0.0
20172,3362,2,1,1.0
20173,3362,3,2,2.0
20174,3362,4,3,3.0
20175,3362,6,4,4.0
20176,3362,9,5,5.0
20177,3362,10,5,5.0
20178,3363,0,0,0.0
20179,3363,1,0,0.0
20180,3363,2,1,1.0
20181,3363,5,2,2.0
20182,3363,9,2,2.0
20183,3363,10,3,3.0
20184,3364,0,0,0.0
20185,3364,3,1,1.0
20186,3364,4,0,1.0
20187,3364,5,1,1.0
20188,3364,7,1,1.0
20189,3364,10,0,1.0
20190,3365,1,0,0.0
20191,3365,3,0,0.0
20192,3365,6,1,1.0
20193,3365,8,3,3.0
20194,3365,9,2,3.0
20195,3365,10,3,3.0
20196,3366,0,0,0.0
20197,3366,1,1,1.0
20198,3366,5,1,1.0
20199,3366,6,0,1.0
20200,3366,8,0,1.0
20201,3366,9,1,1.0
20202,3367,1,0,0.0
20203,3367,2,0,0.0
20204,3367,5,1,1.0
20205,3367,7,2,2.0
20206,3367,8,1,2.0
20207,3367,10,0,2.0
20208,3368,0,0,0.0
20209,3368,4,4,4.0
20210,3368,5,4,4.0
20211,3368,7,5,5.0
20212,3368,8,5,5.0
20213,3368,10,5,5.0
20214,3369,0,0,0.0
20215,3369,1,1,1.0
20216,3369,3,1,1.0
20217,3369,5,1,1.0
20218,3369,6,2,2.0
20219,3369,7,1,2.0
20220,3370,4,4,4.0
20221,3370,5,5,5.0
20222,3370,6,5,5.0
20223,3370,8,5,5.0
20224,3370,9,5,5.0
20225,3370,10,5,5.0
20226,3371,1,1,1.0
20227,3371,3,2,2.0
20228,3371,4,3,3.0
20229,3371,5,2,3.0
20230,3371,8,3,3.0
20231,3371,9,4,4.0
20232,3372,0,0,0.0
20233,3372,1,0,0.0
20234,3372,4,1,1.0
20235,3372,6,1,1.0
20236,3372,8,0,1.0
20237,3372,9,0,1.0
20238,3373,0,0,0.0
20239,3373,5,0,0.0
20240,3373,6,0,0.0
20241,3373,7,0,0.0
20242,3373,8,0,0.0
20243,3373,10,0,0.0
20244,3374,0,0,0.0
20245,3374,3,0,0.0
20246,3374,6,0,0.0
20247,3374,7,0,0.0
20248,3374,9,0,0.0
20249,3374,10,0,0.0
20250,3375,0,0,0.0
20251,3375,4,3,3.0
20252,3375,5,4,4.0
20253,3375,7,5,5.0
20254,3375,8,5,5.0
20255,3375,9,5,5.0
20256,3376,0,0,0.0
20257,3376,1,1,1.0
20258,3376,2,2,2.0
20259,3376,3,1,2.0
20260,3376,6,3,3.0
20261,3376,9,3,3.0
20262,3377,0,0,0.0
20263,3377,1,0,0.0
20264,3377,3,0,0.0
20265,3377,6,0,0.0
20266,3377,7,0,0.0
20267,3377,9,0,0.0
20268,3378,0,0,0.0
20269,3378,1,1,1.0
20270,3378,2,1,1.0
20271,3378,3,1,1.0
20272,3378,4,0,1.0
20273,3378,8,1,1.0
20274,3379,0,0,0.0
20275,3379,1,1,1.0
20276,3379,4,4,4.0
20277,3379,7,5,5.0
20278,3379,8,5,5.0
20279,3379,9,5,5.0
20280,3380,1,1,1.0
20281,3380,2,1,1.0
20282,3380,3,2,2.0
20283,3380,8,3,3.0
20284,3380,9,2,3.0
20285,3380,10,3,3.0
20286,3381,0,0,0.0
20287,3381,1,1,1.0
20288,3381,2,1,1.0
20289,3381,6,0,1.0
20290,3381,8,1,1.0
20291,3381,10,2,2.0
20292,3382,2,0,0.0
20293,3382,4,0,0.0
20294,3382,6,0,0.0
20295,3382,7,0,0.0
20296,3382,9,0,0.0
20297,3382,10,0,0.0
20298,3383,4,0,0.0
20299,3383,5,1,1.0
20300,3383,6,0,1.0
20301,3383,7,1,1.0
20302,3383,9,1,1.0
20303,3383,10,0,1.0
20304,3384,0,0,0.0
20305,3384,1,0,0.0
20306,3384,5,0,0.0
20307,3384,6,0,0.0
20308,3384,8,0,0.0
20309,3384,10,0,0.0
20310,3385,0,0,0.0
20311,3385,1,1,1.0
20312,3385,7,1,1.0
20313,3385,8,2,2.0
20314,3385,9,1,2.0
20315,3385,10,2,2.0
20316,3386,0,0,0.0
20317,3386,1,1,1.0
20318,3386,4,0,1.0
20319,3386,5,0,1.0
20320,3386,7,0,1.0
20321,3386,8,0,1.0
20322,3387,0,0,0.0
20323,3387,1,1,1.0
20324,3387,4,4,4.0
20325,3387,5,3,4.0
20326,3387,7,3,4.0
20327,3387,8,4,4.0
20328,3388,0,0,0.0
20329,3388,1,1,1.0
20330,3388,2,2,2.0
20331,3388,3,3,3.0
20332,3388,8,0,3.0
20333,3388,9,1,3.0
20334,3389,1,1,1.0
20335,3389,2,2,2.0
20336,3389,3,1,2.0
20337,3389,4,2,2.0
20338,3389,5,1,2.0
20339,3389,8,2,2.0
20340,3390,0,0,0.0
20341,3390,1,0,0.0
20342,3390,3,0,0.0
20343,3390,5,0,0.0
20344,3390,7,0,0.0
20345,3390,10,0,0.0
20346,3391,0,0,0.0
20347,3391,1,0,0.0
20348,3391,2,1,1.0
20349,3391,6,3,3.0
20350,3391,7,2,3.0
20351,3391,9,2,3.0
20352,3392,0,0,0.0
20353,3392,3,0,0.0
20354,3392,6,0,0.0
20355,3392,7,0,0.0
20356,3392,9,0,0.0
20357,3392,10,0,0.0
20358,3393,2,2,2.0
20359,3393,3,3,3.0
20360,3393,4,4,4.0
20361,3393,6,3,4.0
20362,3393,7,4,4.0
20363,3393,9,4,4.0
20364,3394,0,0,0.0
20365,3394,1,1,1.0
20366,3394,2,2,2.0
20367,3394,4,2,2.0
20368,3394,5,1,2.0
20369,3394,10,5,5.0
20370,3395,1,1,1.0
20371,3395,2,1,1.0
20372,3395,3,0,1.0
20373,3395,4,1,1.0
20374,3395,6,1,1.0
20375,3395,7,2,2.0
20376,3396,2,2,2.0
20377,3396,3,3,3.0
20378,3396,4,2,3.0
20379,3396,5,3,3.0
20380,3396,6,2,3.0
20381,3396,8,2,3.0
20382,3397,3,2,2.0
20383,3397,4,3,3.0
20384,3397,5,2,3.0
20385,3397,7,4,4.0
20386,3397,9,5,5.0
20387,3397,10,5,5.0
20388,3398,0,0,0.0
20389,3398,2,0,0.0
20390,3398,3,0,0.0
20391,3398,5,0,0.0
20392,3398,8,0,0.0
20393,3398,10,0,0.0
20394,3399,1,1,1.0
20395,3399,2,2,2.0
20396,3399,3,1,2.0
20397,3399,5,3,3.0
20398,3399,6,4,4.0
20399,3399,9,5,5.0
20400,3400,2,0,0.0
20401,3400,3,0,0.0
20402,3400,6,0,0.0
20403,3400,8,0,0.0
20404,3400,9,0,0.0
20405,3400,10,0,0.0
20406,3401,3,1,1.0
20407,3401,5,1,1.0
20408,3401,6,0,1.0
20409,3401,7,1,1.0
20410,3401,8,2,2.0
20411,3401,10,0,2.0
20412,3402,2,0,0.0
20413,3402,3,0,0.0
20414,3402,4,0,0.0
20415,3402,6,0,0.0
20416,3402,7,0,0.0
20417,3402,10,0,0.0
20418,3403,0,0,0.0
20419,3403,2,0,0.0
20420,3403,3,1,1.0
20421,3403,7,3,3.0
20422,3403,9,3,3.0
20423,3403,10,4,4.0
20424,3404,0,0,0.0
20425,3404,1,1,1.0
20426,3404,2,1,1.0
20427,3404,3,1,1.0
20428,3404,6,0,1.0
20429,3404,9,1,1.0
20430,3405,0,0,0.0
20431,3405,1,1,1.0
20432,3405,3,1,1.0
20433,3405,4,2,2.0
20434,3405,5,3,3.0
20435,3405,7,3,3.0
20436,3406,0,0,0.0
20437,3406,1,0,0.0
20438,3406,4,0,0.0
20439,3406,5,0,0.0
20440,3406,8,1,1.0
20441,3406,9,1,1.0
20442,3407,0,0,0.0
20443,3407,3,3,3.0
20444,3407,4,4,4.0
20445,3407,5,5,5.0
20446,3407,6,5,5.0
20447,3407,10,5,5.0
20448,3408,0,0,0.0
20449,3408,2,0,0.0
20450,3408,3,0,0.0
20451,3408,5,0,0.0
20452,3408,6,0,0.0
20453,3408,10,1,1.0
20454,3409,4,1,1.0
20455,3409,6,3,3.0
20456,3409,7,4,4.0
20457,3409,8,5,5.0
20458,3409,9,5,5.0
20459,3409,10,5,5.0
20460,3410,1,0,0.0
20461,3410,2,0,0.0
20462,3410,4,0,0.0
20463,3410,6,1,1.0
20464,3410,7,2,2.0
20465,3410,9,4,4.0
20466,3411,0,0,0.0
20467,3411,2,0,0.0
20468,3411,4,2,2.0
20469,3411,6,2,2.0
20470,3411,9,4,4.0
20471,3411,10,3,4.0
20472,3412,1,1,1.0
20473,3412,3,0,1.0
20474,3412,4,1,1.0
20475,3412,7,0,1.0
20476,3412,9,0,1.0
20477,3412,10,1,1.0
20478,3413,1,0,0.0
20479,3413,3,0,0.0
20480,3413,4,0,0.0
20481,3413,5,0,0.0
20482,3413,9,0,0.0
20483,3413,10,0,0.0
20484,3414,1,1,1.0
20485,3414,6,0,1.0
20486,3414,7,1,1.0
20487,3414,8,0,1.0
20488,3414,9,0,1.0
20489,3414,10,1,1.0
20490,3415,1,0,0.0
20491,3415,4,2,2.0
20492,3415,5,3,3.0
20493,3415,6,2,3.0
20494,3415,7,3,3.0
20495,3415,8,2,3.0
20496,3416,1,1,1.0
20497,3416,2,2,2.0
20498,3416,6,2,2.0
20499,3416,7,3,3.0
20500,3416,8,4,4.0
20501,3416,10,3,4.0
20502,3417,1,1,1.0
20503,3417,3,1,1.0
20504,3417,5,3,3.0
20505,3417,7,3,3.0
20506,3417,9,3,3.0
20507,3417,10,3,3.0
20508,3418,0,0,0.0
20509,3418,1,1,1.0
20510,3418,2,0,1.0
20511,3418,6,1,1.0
20512,3418,8,1,1.0
20513,3418,10,0,1.0
20514,3419,0,0,0.0
20515,3419,3,0,0.0
20516,3419,6,0,0.0
20517,3419,7,0,0.0
20518,3419,8,0,0.0
20519,3419,9,0,0.0
20520,3420,0,0,0.0
20521,3420,4,1,1.0
20522,3420,5,1,1.0
20523,3420,7,0,1.0
20524,3420,8,1,1.0
20525,3420,9,1,1.0
20526,3421,0,0,0.0
20527,3421,2,0,0.0
20528,3421,3,0,0.0
20529,3421,5,0,0.0
20530,3421,7,0,0.0
20531,3421,9,0,0.0
20532,3422,5,1,1.0
20533,3422,6,2,2.0
20534,3422,7,1,2.0
20535,3422,8,0,2.0
20536,3422,9,1,2.0
20537,3422,10,0,2.0
20538,3423,1,0,0.0
20539,3423,2,0,0.0
20540,3423,3,0,0.0
20541,3423,5,0,0.0
20542,3423,8,0,0.0
20543,3423,9,0,0.0
20544,3424,1,0,0.0
20545,3424,2,0,0.0
20546,3424,4,2,2.0
20547,3424,6,2,2.0
20548,3424,9,2,2.0
20549,3424,10,1,2.0
20550,3425,2,0,0.0
20551,3425,3,0,0.0
20552,3425,6,0,0.0
20553,3425,8,0,0.0
20554,3425,9,0,0.0
20555,3425,10,0,0.0
20556,3426,0,0,0.0
20557,3426,3,0,0.0
20558,3426,4,0,0.0
20559,3426,5,0,0.0
20560,3426,8,1,1.0
20561,3426,9,2,2.0
20562,3427,0,0,0.0
20563,3427,2,0,0.0
20564,3427,4,0,0.0
20565,3427,5,1,1.0
20566,3427,6,0,1.0
20567,3427,8,0,1.0
20568,3428,0,0,0.0
20569,3428,1,1,1.0
20570,3428,2,1,1.0
20571,3428,3,1,1.0
20572,3428,5,0,1.0
20573,3428,7,0,1.0
20574,3429,0,0,0.0
20575,3429,5,3,3.0
20576,3429,7,3,3.0
20577,3429,8,4,4.0
20578,3429,9,5,5.0
20579,3429,10,5,5.0
20580,3430,1,1,1.0
20581,3430,2,2,2.0
20582,3430,3,2,2.0
20583,3430,8,3,3.0
20584,3430,9,2,3.0
20585,3430,10,1,3.0
20586,3431,0,0,0.0
20587,3431,3,3,3.0
20588,3431,4,3,3.0
20589,3431,7,3,3.0
20590,3431,8,2,3.0
20591,3431,10,2,3.0
20592,3432,1,0,0.0
20593,3432,4,0,0.0
20594,3432,5,0,0.0
20595,3432,7,0,0.0
20596,3432,8,0,0.0
20597,3432,10,0,0.0
20598,3433,0,0,0.0
20599,3433,2,2,2.0
20600,3433,3,1,2.0
20601,3433,4,2,2.0
20602,3433,5,1,2.0
20603,3433,10,0,2.0
20604,3434,0,0,0.0
20605,3434,1,0,0.0
20606,3434,3,0,0.0
20607,3434,4,0,0.0
20608,3434,6,0,0.0
20609,3434,7,0,0.0
20610,3435,1,1,1.0
20611,3435,4,1,1.0
20612,3435,5,2,2.0
20613,3435,7,2,2.0
20614,3435,9,2,2.0
20615,3435,10,1,2.0
20616,3436,1,0,0.0
20617,3436,2,0,0.0
20618,3436,5,0,0.0
20619,3436,6,0,0.0
20620,3436,7,1,1.0
20621,3436,9,0,1.0
20622,3437,0,0,0.0
20623,3437,1,0,0.0
20624,3437,2,0,0.0
20625,3437,3,1,1.0
20626,3437,4,2,2.0
20627,3437,9,3,3.0
20628,3438,0,0,0.0
20629,3438,2,1,1.0
20630,3438,4,1,1.0
20631,3438,5,1,1.0
20632,3438,8,1,1.0
20633,3438,10,0,1.0
20634,3439,1,1,1.0
20635,3439,2,1,1.0
20636,3439,4,0,1.0
20637,3439,5,1,1.0
20638,3439,8,0,1.0
20639,3439,10,2,2.0
20640,3440,1,0,0.0
20641,3440,2,0,0.0
20642,3440,4,0,0.0
20643,3440,6,0,0.0
20644,3440,7,0,0.0
20645,3440,9,0,0.0
20646,3441,0,0,0.0
20647,3441,2,1,1.0
20648,3441,4,1,1.0
20649,3441,6,1,1.0
20650,3441,8,1,1.0
20651,3441,9,2,2.0
20652,3442,0,0,0.0
20653,3442,2,2,2.0
20654,3442,3,1,2.0
20655,3442,7,1,2.0
20656,3442,8,2,2.0
20657,3442,10,2,2.0
20658,3443,0,0,0.0
20659,3443,1,1,1.0
20660,3443,4,1,1.0
20661,3443,5,1,1.0
20662,3443,8,3,3.0
20663,3443,9,2,3.0
20664,3444,0,0,0.0
20665,3444,3,3,3.0
20666,3444,4,2,3.0
20667,3444,5,3,3.0
20668,3444,6,4,4.0
20669,3444,8,5,5.0
20670,3445,0,0,0.0
20671,3445,1,0,0.0
20672,3445,2,1,1.0
20673,3445,3,2,2.0
20674,3445,4,3,3.0
20675,3445,8,3,3.0
20676,3446,1,0,0.0
20677,3446,2,0,0.0
20678,3446,4,0,0.0
20679,3446,5,0,0.0
20680,3446,6,0,0.0
20681,3446,8,0,0.0
20682,3447,0,0,0.0
20683,3447,5,1,1.0
20684,3447,6,2,2.0
20685,3447,7,3,3.0
20686,3447,8,2,3.0
20687,3447,10,3,3.0
20688,3448,3,0,0.0
20689,3448,5,2,2.0
20690,3448,6,3,3.0
20691,3448,7,4,4.0
20692,3448,9,4,4.0
20693,3448,10,5,5.0
20694,3449,0,0,0.0
20695,3449,2,0,0.0
20696,3449,3,1,1.0
20697,3449,8,1,1.0
20698,3449,9,0,1.0
20699,3449,10,1,1.0
20700,3450,1,0,0.0
20701,3450,2,0,0.0
20702,3450,3,0,0.0
20703,3450,4,1,1.0
20704,3450,5,0,1.0
20705,3450,10,0,1.0
20706,3451,0,0,0.0
20707,3451,1,1,1.0
20708,3451,2,1,1.0
20709,3451,7,1,1.0
20710,3451,8,0,1.0
20711,3451,9,1,1.0
20712,3452,1,0,0.0
20713,3452,2,0,0.0
20714,3452,3,0,0.0
20715,3452,4,0,0.0
20716,3452,7,0,0.0
20717,3452,9,0,0.0
20718,3453,0,0,0.0
20719,3453,1,0,0.0
20720,3453,4,2,2.0
20721,3453,6,2,2.0
20722,3453,8,0,2.0
20723,3453,9,1,2.0
20724,3454,2,1,1.0
20725,3454,3,1,1.0
20726,3454,5,1,1.0
20727,3454,8,2,2.0
20728,3454,9,2,2.0
20729,3454,10,2,2.0
20730,3455,0,0,0.0
20731,3455,1,0,0.0
20732,3455,2,0,0.0
20733,3455,8,0,0.0
20734,3455,9,0,0.0
20735,3455,10,0,0.0
20736,3456,0,0,0.0
20737,3456,1,1,1.0
20738,3456,2,2,2.0
20739,3456,5,1,2.0
20740,3456,7,3,3.0
20741,3456,8,2,3.0
20742,3457,2,2,2.0
20743,3457,5,3,3.0
20744,3457,6,2,3.0
20745,3457,7,1,3.0
20746,3457,8,2,3.0
20747,3457,10,2,3.0
20748,3458,1,0,0.0
20749,3458,2,0,0.0
20750,3458,3,0,0.0
20751,3458,4,0,0.0
20752,3458,5,0,0.0
20753,3458,9,0,0.0
20754,3459,0,0,0.0
20755,3459,1,1,1.0
20756,3459,2,1,1.0
20757,3459,4,0,1.0
20758,3459,5,1,1.0
20759,3459,10,1,1.0
20760,3460,0,0,0.0
20761,3460,1,0,0.0
20762,3460,2,0,0.0
20763,3460,4,0,0.0
20764,3460,7,1,1.0
20765,3460,10,0,1.0
20766,3461,0,0,0.0
20767,3461,2,0,0.0
20768,3461,3,0,0.0
20769,3461,7,0,0.0
20770,3461,9,0,0.0
20771,3461,10,0,0.0
20772,3462,0,0,0.0
20773,3462,4,1,1.0
20774,3462,5,0,1.0
20775,3462,6,1,1.0
20776,3462,8,1,1.0
20777,3462,9,0,1.0
20778,3463,2,0,0.0
20779,3463,4,0,0.0
20780,3463,6,0,0.0
20781,3463,8,0,0.0
20782,3463,9,0,0.0
20783,3463,10,0,0.0
20784,3464,1,1,1.0
20785,3464,2,0,1.0
20786,3464,5,1,1.0
20787,3464,6,1,1.0
20788,3464,8,0,1.0
20789,3464,9,1,1.0
20790,3465,0,0,0.0
20791,3465,1,1,1.0
20792,3465,4,2,2.0
20793,3465,6,2,2.0
20794,3465,8,2,2.0
20795,3465,10,2,2.0
20796,3466,3,0,0.0
20797,3466,4,0,0.0
20798,3466,5,0,0.0
20799,3466,6,0,0.0
20800,3466,7,0,0.0
20801,3466,9,0,0.0
20802,3467,1,1,1.0
20803,3467,4,4,4.0
20804,3467,6,2,4.0
20805,3467,7,3,4.0
20806,3467,8,4,4.0
20807,3467,10,4,4.0
20808,3468,0,0,0.0
20809,3468,1,1,1.0
20810,3468,4,4,4.0
20811,3468,5,3,4.0
20812,3468,7,3,4.0
20813,3468,10,4,4.0
20814,3469,2,0,0.0
20815,3469,4,1,1.0
20816,3469,5,0,1.0
20817,3469,6,0,1.0
20818,3469,9,1,1.0
20819,3469,10,2,2.0
20820,3470,0,0,0.0
20821,3470,2,1,1.0
20822,3470,5,2,2.0
20823,3470,6,3,3.0
20824,3470,8,3,3.0
20825,3470,9,2,3.0
20826,3471,0,0,0.0
20827,3471,3,0,0.0
20828,3471,4,1,1.0
20829,3471,7,3,3.0
20830,3471,8,3,3.0
20831,3471,9,4,4.0
20832,3472,1,0,0.0
20833,3472,2,0,0.0
20834,3472,3,0,0.0
20835,3472,6,0,0.0
20836,3472,9,0,0.0
20837,3472,10,0,0.0
20838,3473,0,0,0.0
20839,3473,2,2,2.0
20840,3473,3,1,2.0
20841,3473,8,3,3.0
20842,3473,9,2,3.0
20843,3473,10,1,3.0
20844,3474,0,0,0.0
20845,3474,3,0,0.0
20846,3474,6,1,1.0
20847,3474,8,0,1.0
20848,3474,9,0,1.0
20849,3474,10,1,1.0
20850,3475,0,0,0.0
20851,3475,3,3,3.0
20852,3475,5,3,3.0
20853,3475,7,3,3.0
20854,3475,8,2,3.0
20855,3475,10,2,3.0
20856,3476,0,0,0.0
20857,3476,3,0,0.0
20858,3476,4,1,1.0
20859,3476,7,2,2.0
20860,3476,9,4,4.0
20861,3476,10,5,5.0
20862,3477,0,0,0.0
20863,3477,2,2,2.0
20864,3477,5,3,3.0
20865,3477,6,4,4.0
20866,3477,7,3,4.0
20867,3477,9,1,4.0
20868,3478,0,0,0.0
20869,3478,1,1,1.0
20870,3478,3,0,1.0
20871,3478,4,0,1.0
20872,3478,7,2,2.0
