,subject,time,state
17633,1603,0,0
17634,1603,1,0
17635,1603,2,0
17636,1603,3,0
17637,1603,4,0
17638,1603,5,0
17639,1603,6,0
17640,1603,7,0
17641,1603,8,0
17642,1603,9,0
17643,1603,10,0
17644,1604,0,0
17645,1604,1,0
17646,1604,2,0
17647,1604,3,0
17648,1604,4,0
17649,1604,5,0
17650,1604,6,0
17651,1604,7,0
17652,1604,8,0
17653,1604,9,0
17654,1604,10,0
17655,1605,0,0
17656,1605,1,0
17657,1605,2,0
17658,1605,3,0
17659,1605,4,0
17660,1605,5,0
17661,1605,6,0
17662,1605,7,0
17663,1605,8,0
17664,1605,9,0
17665,1605,10,0
17666,1606,0,0
17667,1606,1,0
17668,1606,2,0
17669,1606,3,0
17670,1606,4,0
17671,1606,5,0
17672,1606,6,0
17673,1606,7,0
17674,1606,8,0
17675,1606,9,0
17676,1606,10,0
17677,1607,0,0
17678,1607,1,0
17679,1607,2,0
17680,1607,3,0
17681,1607,4,0
17682,1607,5,0
17683,1607,6,0
17684,1607,7,0
17685,1607,8,0
17686,1607,9,0
17687,1607,10,0
17688,1608,0,0
17689,1608,1,1
17690,1608,2,0
17691,1608,3,0
17692,1608,4,1
17693,1608,5,0
17694,1608,6,1
17695,1608,7,0
17696,1608,8,1
17697,1608,9,0
17698,1608,10,0
17699,1609,0,0
17700,1609,1,0
17701,1609,2,0
17702,1609,3,0
17703,1609,4,0
17704,1609,5,0
17705,1609,6,0
17706,1609,7,0
17707,1609,8,0
17708,1609,9,0
17709,1609,10,0
17710,1610,0,0
17711,1610,1,1
17712,1610,2,0
17713,1610,3,1
17714,1610,4,1
17715,1610,5,0
17716,1610,6,1
17717,1610,7,1
17718,1610,8,1
17719,1610,9,1
17720,1610,10,1
17721,1611,0,0
17722,1611,1,0
17723,1611,2,0
17724,1611,3,0
17725,1611,4,0
17726,1611,5,0
17727,1611,6,0
17728,1611,7,0
17729,1611,8,0
17730,1611,9,0
17731,1611,10,0
17732,1612,0,0
17733,1612,1,0
17734,1612,2,0
17735,1612,3,1
17736,1612,4,0
17737,1612,5,1
17738,1612,6,0
17739,1612,7,0
17740,1612,8,0
17741,1612,9,1
17742,1612,10,0
17743,1613,0,0
17744,1613,1,0
17745,1613,2,0
17746,1613,3,0
17747,1613,4,0
17748,1613,5,0
17749,1613,6,0
17750,1613,7,0
17751,1613,8,1
17752,1613,9,0
17753,1613,10,0
17754,1614,0,0
17755,1614,1,0
17756,1614,2,0
17757,1614,3,0
17758,1614,4,0
17759,1614,5,0
17760,1614,6,0
17761,1614,7,0
17762,1614,8,0
17763,1614,9,0
17764,1614,10,0
17765,1615,0,0
17766,1615,1,0
17767,1615,2,0
17768,1615,3,0
17769,1615,4,0
17770,1615,5,0
17771,1615,6,0
17772,1615,7,0
17773,1615,8,0
17774,1615,9,0
17775,1615,10,0
17776,1616,0,0
17777,1616,1,0
17778,1616,2,0
17779,1616,3,0
17780,1616,4,0
17781,1616,5,0
17782,1616,6,0
17783,1616,7,0
17784,1616,8,0
17785,1616,9,0
17786,1616,10,0
17787,1617,0,0
17788,1617,1,1
17789,1617,2,1
17790,1617,3,0
17791,1617,4,1
17792,1617,5,0
17793,1617,6,1
17794,1617,7,0
17795,1617,8,1
17796,1617,9,0
17797,1617,10,1
17798,1618,0,0
17799,1618,1,0
17800,1618,2,0
17801,1618,3,0
17802,1618,4,0
17803,1618,5,0
17804,1618,6,0
17805,1618,7,0
17806,1618,8,0
17807,1618,9,0
17808,1618,10,0
17809,1619,0,0
17810,1619,1,1
17811,1619,2,0
17812,1619,3,0
17813,1619,4,1
17814,1619,5,2
17815,1619,6,1
17816,1619,7,0
17817,1619,8,1
17818,1619,9,2
17819,1619,10,1
17820,1620,0,0
17821,1620,1,0
17822,1620,2,0
17823,1620,3,0
17824,1620,4,0
17825,1620,5,0
17826,1620,6,0
17827,1620,7,0
17828,1620,8,0
17829,1620,9,0
17830,1620,10,0
17831,1621,0,0
17832,1621,1,0
17833,1621,2,0
17834,1621,3,0
17835,1621,4,0
17836,1621,5,0
17837,1621,6,0
17838,1621,7,0
17839,1621,8,0
17840,1621,9,0
17841,1621,10,0
17842,1622,0,0
17843,1622,1,1
17844,1622,2,0
17845,1622,3,1
17846,1622,4,1
17847,1622,5,1
17848,1622,6,1
17849,1622,7,1
17850,1622,8,0
17851,1622,9,1
17852,1622,10,1
17853,1623,0,0
17854,1623,1,0
17855,1623,2,0
17856,1623,3,0
17857,1623,4,0
17858,1623,5,0
17859,1623,6,0
17860,1623,7,0
17861,1623,8,0
17862,1623,9,0
17863,1623,10,0
17864,1624,0,0
17865,1624,1,0
17866,1624,2,0
17867,1624,3,0
17868,1624,4,0
17869,1624,5,0
17870,1624,6,0
17871,1624,7,0
17872,1624,8,0
17873,1624,9,0
17874,1624,10,0
17875,1625,0,0
17876,1625,1,0
17877,1625,2,0
17878,1625,3,0
17879,1625,4,0
17880,1625,5,0
17881,1625,6,0
17882,1625,7,0
17883,1625,8,0
17884,1625,9,0
17885,1625,10,0
17886,1626,0,0
17887,1626,1,0
17888,1626,2,0
17889,1626,3,0
17890,1626,4,0
17891,1626,5,0
17892,1626,6,0
17893,1626,7,0
17894,1626,8,0
17895,1626,9,0
17896,1626,10,0
17897,1627,0,0
17898,1627,1,0
17899,1627,2,1
17900,1627,3,0
17901,1627,4,1
17902,1627,5,0
17903,1627,6,0
17904,1627,7,0
17905,1627,8,0
17906,1627,9,0
17907,1627,10,0
17908,1628,0,0
17909,1628,1,0
17910,1628,2,0
17911,1628,3,0
17912,1628,4,0
17913,1628,5,0
17914,1628,6,0
17915,1628,7,0
17916,1628,8,0
17917,1628,9,0
17918,1628,10,0
17919,1629,0,0
17920,1629,1,1
17921,1629,2,0
17922,1629,3,1
17923,1629,4,1
17924,1629,5,0
17925,1629,6,1
17926,1629,7,2
17927,1629,8,1
17928,1629,9,2
17929,1629,10,1
17930,1630,0,0
17931,1630,1,0
17932,1630,2,1
17933,1630,3,0
17934,1630,4,0
17935,1630,5,0
17936,1630,6,1
17937,1630,7,0
17938,1630,8,1
17939,1630,9,1
17940,1630,10,1
17941,1631,0,0
17942,1631,1,0
17943,1631,2,0
17944,1631,3,0
17945,1631,4,0
17946,1631,5,0
17947,1631,6,0
17948,1631,7,0
17949,1631,8,0
17950,1631,9,0
17951,1631,10,1
17952,1632,0,0
17953,1632,1,0
17954,1632,2,0
17955,1632,3,0
17956,1632,4,0
17957,1632,5,0
17958,1632,6,0
17959,1632,7,0
17960,1632,8,0
17961,1632,9,0
17962,1632,10,0
17963,1633,0,0
17964,1633,1,0
17965,1633,2,0
17966,1633,3,0
17967,1633,4,0
17968,1633,5,0
17969,1633,6,0
17970,1633,7,0
17971,1633,8,0
17972,1633,9,0
17973,1633,10,0
17974,1634,0,0
17975,1634,1,0
17976,1634,2,1
17977,1634,3,0
17978,1634,4,0
17979,1634,5,0
17980,1634,6,0
17981,1634,7,1
17982,1634,8,0
17983,1634,9,0
17984,1634,10,0
17985,1635,0,0
17986,1635,1,0
17987,1635,2,0
17988,1635,3,0
17989,1635,4,0
17990,1635,5,0
17991,1635,6,0
17992,1635,7,0
17993,1635,8,0
17994,1635,9,0
17995,1635,10,0
17996,1636,0,0
17997,1636,1,1
17998,1636,2,0
17999,1636,3,1
18000,1636,4,0
18001,1636,5,0
18002,1636,6,1
18003,1636,7,0
18004,1636,8,1
18005,1636,9,0
18006,1636,10,0
18007,1637,0,0
18008,1637,1,0
18009,1637,2,0
18010,1637,3,0
18011,1637,4,0
18012,1637,5,0
18013,1637,6,1
18014,1637,7,1
18015,1637,8,0
18016,1637,9,0
18017,1637,10,0
18018,1638,0,0
18019,1638,1,0
18020,1638,2,0
18021,1638,3,0
18022,1638,4,0
18023,1638,5,0
18024,1638,6,0
18025,1638,7,0
18026,1638,8,0
18027,1638,9,0
18028,1638,10,0
18029,1639,0,0
18030,1639,1,0
18031,1639,2,0
18032,1639,3,0
18033,1639,4,0
18034,1639,5,0
18035,1639,6,0
18036,1639,7,0
18037,1639,8,0
18038,1639,9,0
18039,1639,10,0
18040,1640,0,0
18041,1640,1,0
18042,1640,2,0
18043,1640,3,0
18044,1640,4,0
18045,1640,5,0
18046,1640,6,0
18047,1640,7,0
18048,1640,8,0
18049,1640,9,0
18050,1640,10,0
18051,1641,0,0
18052,1641,1,1
18053,1641,2,1
18054,1641,3,1
18055,1641,4,1
18056,1641,5,1
18057,1641,6,1
18058,1641,7,0
18059,1641,8,1
18060,1641,9,1
18061,1641,10,1
18062,1642,0,0
18063,1642,1,0
18064,1642,2,0
18065,1642,3,0
18066,1642,4,0
18067,1642,5,0
18068,1642,6,0
18069,1642,7,0
18070,1642,8,0
18071,1642,9,0
18072,1642,10,0
18073,1643,0,0
18074,1643,1,0
18075,1643,2,0
18076,1643,3,0
18077,1643,4,0
18078,1643,5,0
18079,1643,6,0
18080,1643,7,0
18081,1643,8,0
18082,1643,9,0
18083,1643,10,0
18084,1644,0,0
18085,1644,1,0
18086,1644,2,0
18087,1644,3,0
18088,1644,4,0
18089,1644,5,0
18090,1644,6,0
18091,1644,7,0
18092,1644,8,0
18093,1644,9,0
18094,1644,10,0
18095,1645,0,0
18096,1645,1,1
18097,1645,2,1
18098,1645,3,1
18099,1645,4,0
18100,1645,5,0
18101,1645,6,0
18102,1645,7,0
18103,1645,8,0
18104,1645,9,0
18105,1645,10,0
18106,1646,0,0
18107,1646,1,0
18108,1646,2,0
18109,1646,3,0
18110,1646,4,0
18111,1646,5,0
18112,1646,6,0
18113,1646,7,0
18114,1646,8,0
18115,1646,9,0
18116,1646,10,1
18117,1647,0,0
18118,1647,1,0
18119,1647,2,0
18120,1647,3,0
18121,1647,4,0
18122,1647,5,0
18123,1647,6,0
18124,1647,7,0
18125,1647,8,0
18126,1647,9,0
18127,1647,10,0
18128,1648,0,0
18129,1648,1,0
18130,1648,2,0
18131,1648,3,0
18132,1648,4,0
18133,1648,5,0
18134,1648,6,0
18135,1648,7,0
18136,1648,8,0
18137,1648,9,0
18138,1648,10,0
18139,1649,0,0
18140,1649,1,0
18141,1649,2,0
18142,1649,3,0
18143,1649,4,0
18144,1649,5,0
18145,1649,6,0
18146,1649,7,0
18147,1649,8,0
18148,1649,9,0
18149,1649,10,0
18150,1650,0,0
18151,1650,1,0
18152,1650,2,0
18153,1650,3,0
18154,1650,4,0
18155,1650,5,0
18156,1650,6,0
18157,1650,7,0
18158,1650,8,0
18159,1650,9,0
18160,1650,10,0
18161,1651,0,0
18162,1651,1,1
18163,1651,2,0
18164,1651,3,1
18165,1651,4,0
18166,1651,5,1
18167,1651,6,0
18168,1651,7,1
18169,1651,8,0
18170,1651,9,1
18171,1651,10,0
18172,1652,0,0
18173,1652,1,0
18174,1652,2,0
18175,1652,3,0
18176,1652,4,0
18177,1652,5,0
18178,1652,6,0
18179,1652,7,0
18180,1652,8,0
18181,1652,9,0
18182,1652,10,0
18183,1653,0,0
18184,1653,1,1
18185,1653,2,0
18186,1653,3,0
18187,1653,4,0
18188,1653,5,0
18189,1653,6,0
18190,1653,7,0
18191,1653,8,0
18192,1653,9,0
18193,1653,10,0
18194,1654,0,0
18195,1654,1,0
18196,1654,2,0
18197,1654,3,0
18198,1654,4,0
18199,1654,5,0
18200,1654,6,0
18201,1654,7,0
18202,1654,8,0
18203,1654,9,0
18204,1654,10,0
18205,1655,0,0
18206,1655,1,0
18207,1655,2,0
18208,1655,3,0
18209,1655,4,0
18210,1655,5,0
18211,1655,6,0
18212,1655,7,0
18213,1655,8,0
18214,1655,9,0
18215,1655,10,0
18216,1656,0,0
18217,1656,1,0
18218,1656,2,0
18219,1656,3,0
18220,1656,4,0
18221,1656,5,1
18222,1656,6,1
18223,1656,7,1
18224,1656,8,0
18225,1656,9,0
18226,1656,10,0
18227,1657,0,0
18228,1657,1,0
18229,1657,2,0
18230,1657,3,0
18231,1657,4,0
18232,1657,5,0
18233,1657,6,0
18234,1657,7,0
18235,1657,8,0
18236,1657,9,0
18237,1657,10,0
18238,1658,0,0
18239,1658,1,0
18240,1658,2,0
18241,1658,3,0
18242,1658,4,0
18243,1658,5,0
18244,1658,6,0
18245,1658,7,0
18246,1658,8,0
18247,1658,9,0
18248,1658,10,0
18249,1659,0,0
18250,1659,1,0
18251,1659,2,0
18252,1659,3,0
18253,1659,4,0
18254,1659,5,0
18255,1659,6,0
18256,1659,7,0
18257,1659,8,0
18258,1659,9,0
18259,1659,10,0
18260,1660,0,0
18261,1660,1,0
18262,1660,2,0
18263,1660,3,0
18264,1660,4,0
18265,1660,5,0
18266,1660,6,0
18267,1660,7,0
18268,1660,8,0
18269,1660,9,0
18270,1660,10,0
18271,1661,0,0
18272,1661,1,0
18273,1661,2,0
18274,1661,3,0
18275,1661,4,0
18276,1661,5,0
18277,1661,6,0
18278,1661,7,0
18279,1661,8,0
18280,1661,9,0
18281,1661,10,0
18282,1662,0,0
18283,1662,1,0
18284,1662,2,0
18285,1662,3,0
18286,1662,4,0
18287,1662,5,0
18288,1662,6,0
18289,1662,7,0
18290,1662,8,0
18291,1662,9,0
18292,1662,10,0
18293,1663,0,0
18294,1663,1,0
18295,1663,2,0
18296,1663,3,0
18297,1663,4,0
18298,1663,5,0
18299,1663,6,0
18300,1663,7,0
18301,1663,8,0
18302,1663,9,0
18303,1663,10,0
18304,1664,0,0
18305,1664,1,0
18306,1664,2,0
18307,1664,3,1
18308,1664,4,1
18309,1664,5,1
18310,1664,6,1
18311,1664,7,1
18312,1664,8,1
18313,1664,9,1
18314,1664,10,1
18315,1665,0,0
18316,1665,1,0
18317,1665,2,0
18318,1665,3,0
18319,1665,4,0
18320,1665,5,0
18321,1665,6,0
18322,1665,7,0
18323,1665,8,0
18324,1665,9,0
18325,1665,10,0
18326,1666,0,0
18327,1666,1,0
18328,1666,2,1
18329,1666,3,0
18330,1666,4,0
18331,1666,5,0
18332,1666,6,0
18333,1666,7,0
18334,1666,8,0
18335,1666,9,0
18336,1666,10,0
18337,1667,0,0
18338,1667,1,0
18339,1667,2,0
18340,1667,3,0
18341,1667,4,0
18342,1667,5,0
18343,1667,6,0
18344,1667,7,0
18345,1667,8,0
18346,1667,9,0
18347,1667,10,0
18348,1668,0,0
18349,1668,1,0
18350,1668,2,0
18351,1668,3,0
18352,1668,4,0
18353,1668,5,0
18354,1668,6,0
18355,1668,7,0
18356,1668,8,0
18357,1668,9,0
18358,1668,10,0
18359,1669,0,0
18360,1669,1,0
18361,1669,2,0
18362,1669,3,0
18363,1669,4,0
18364,1669,5,0
18365,1669,6,0
18366,1669,7,0
18367,1669,8,0
18368,1669,9,0
18369,1669,10,0
18370,1670,0,0
18371,1670,1,1
18372,1670,2,0
18373,1670,3,1
18374,1670,4,1
18375,1670,5,1
18376,1670,6,0
18377,1670,7,1
18378,1670,8,1
18379,1670,9,1
18380,1670,10,1
18381,1671,0,0
18382,1671,1,0
18383,1671,2,0
18384,1671,3,0
18385,1671,4,0
18386,1671,5,0
18387,1671,6,0
18388,1671,7,0
18389,1671,8,0
18390,1671,9,0
18391,1671,10,0
18392,1672,0,0
18393,1672,1,0
18394,1672,2,0
18395,1672,3,0
18396,1672,4,0
18397,1672,5,0
18398,1672,6,0
18399,1672,7,0
18400,1672,8,0
18401,1672,9,0
18402,1672,10,0
18403,1673,0,0
18404,1673,1,0
18405,1673,2,0
18406,1673,3,0
18407,1673,4,0
18408,1673,5,0
18409,1673,6,0
18410,1673,7,0
18411,1673,8,0
18412,1673,9,0
18413,1673,10,0
18414,1674,0,0
18415,1674,1,0
18416,1674,2,0
18417,1674,3,0
18418,1674,4,0
18419,1674,5,0
18420,1674,6,1
18421,1674,7,0
18422,1674,8,1
18423,1674,9,0
18424,1674,10,0
18425,1675,0,0
18426,1675,1,0
18427,1675,2,0
18428,1675,3,0
18429,1675,4,0
18430,1675,5,0
18431,1675,6,0
18432,1675,7,0
18433,1675,8,0
18434,1675,9,0
18435,1675,10,0
18436,1676,0,0
18437,1676,1,1
18438,1676,2,0
18439,1676,3,1
18440,1676,4,0
18441,1676,5,1
18442,1676,6,2
18443,1676,7,1
18444,1676,8,0
18445,1676,9,1
18446,1676,10,0
18447,1677,0,0
18448,1677,1,0
18449,1677,2,0
18450,1677,3,0
18451,1677,4,0
18452,1677,5,0
18453,1677,6,0
18454,1677,7,0
18455,1677,8,0
18456,1677,9,0
18457,1677,10,0
18458,1678,0,0
18459,1678,1,1
18460,1678,2,1
18461,1678,3,1
18462,1678,4,0
18463,1678,5,1
18464,1678,6,0
18465,1678,7,1
18466,1678,8,1
18467,1678,9,0
18468,1678,10,1
18469,1679,0,0
18470,1679,1,0
18471,1679,2,0
18472,1679,3,0
18473,1679,4,0
18474,1679,5,0
18475,1679,6,0
18476,1679,7,0
18477,1679,8,0
18478,1679,9,0
18479,1679,10,0
18480,1680,0,0
18481,1680,1,0
18482,1680,2,0
18483,1680,3,0
18484,1680,4,0
18485,1680,5,0
18486,1680,6,0
18487,1680,7,0
18488,1680,8,0
18489,1680,9,0
18490,1680,10,0
18491,1681,0,0
18492,1681,1,0
18493,1681,2,1
18494,1681,3,0
18495,1681,4,1
18496,1681,5,0
18497,1681,6,1
18498,1681,7,0
18499,1681,8,1
18500,1681,9,0
18501,1681,10,1
18502,1682,0,0
18503,1682,1,0
18504,1682,2,0
18505,1682,3,0
18506,1682,4,0
18507,1682,5,0
18508,1682,6,0
18509,1682,7,0
18510,1682,8,0
18511,1682,9,0
18512,1682,10,0
18513,1683,0,0
18514,1683,1,0
18515,1683,2,0
18516,1683,3,0
18517,1683,4,0
18518,1683,5,0
18519,1683,6,0
18520,1683,7,0
18521,1683,8,0
18522,1683,9,0
18523,1683,10,0
18524,1684,0,0
18525,1684,1,1
18526,1684,2,0
18527,1684,3,1
18528,1684,4,1
18529,1684,5,1
18530,1684,6,1
18531,1684,7,1
18532,1684,8,0
18533,1684,9,1
18534,1684,10,0
18535,1685,0,0
18536,1685,1,0
18537,1685,2,0
18538,1685,3,0
18539,1685,4,0
18540,1685,5,0
18541,1685,6,0
18542,1685,7,0
18543,1685,8,0
18544,1685,9,0
18545,1685,10,0
18546,1686,0,0
18547,1686,1,0
18548,1686,2,0
18549,1686,3,0
18550,1686,4,0
18551,1686,5,1
18552,1686,6,2
18553,1686,7,1
18554,1686,8,2
18555,1686,9,1
18556,1686,10,2
18557,1687,0,0
18558,1687,1,1
18559,1687,2,2
18560,1687,3,1
18561,1687,4,2
18562,1687,5,1
18563,1687,6,2
18564,1687,7,1
18565,1687,8,2
18566,1687,9,1
18567,1687,10,2
18568,1688,0,0
18569,1688,1,0
18570,1688,2,0
18571,1688,3,0
18572,1688,4,0
18573,1688,5,0
18574,1688,6,0
18575,1688,7,0
18576,1688,8,0
18577,1688,9,0
18578,1688,10,0
18579,1689,0,0
18580,1689,1,0
18581,1689,2,0
18582,1689,3,0
18583,1689,4,0
18584,1689,5,0
18585,1689,6,0
18586,1689,7,0
18587,1689,8,1
18588,1689,9,0
18589,1689,10,0
18590,1690,0,0
18591,1690,1,1
18592,1690,2,0
18593,1690,3,0
18594,1690,4,0
18595,1690,5,0
18596,1690,6,1
18597,1690,7,0
18598,1690,8,1
18599,1690,9,0
18600,1690,10,0
18601,1691,0,0
18602,1691,1,0
18603,1691,2,0
18604,1691,3,0
18605,1691,4,1
18606,1691,5,1
18607,1691,6,1
18608,1691,7,1
18609,1691,8,1
18610,1691,9,1
18611,1691,10,1
18612,1692,0,0
18613,1692,1,0
18614,1692,2,0
18615,1692,3,0
18616,1692,4,0
18617,1692,5,0
18618,1692,6,0
18619,1692,7,1
18620,1692,8,0
18621,1692,9,0
18622,1692,10,0
18623,1693,0,0
18624,1693,1,0
18625,1693,2,0
18626,1693,3,0
18627,1693,4,0
18628,1693,5,0
18629,1693,6,0
18630,1693,7,0
18631,1693,8,0
18632,1693,9,0
18633,1693,10,0
18634,1694,0,0
18635,1694,1,0
18636,1694,2,0
18637,1694,3,0
18638,1694,4,0
18639,1694,5,0
18640,1694,6,0
18641,1694,7,0
18642,1694,8,0
18643,1694,9,0
18644,1694,10,0
18645,1695,0,0
18646,1695,1,0
18647,1695,2,0
18648,1695,3,0
18649,1695,4,0
18650,1695,5,0
18651,1695,6,0
18652,1695,7,0
18653,1695,8,0
18654,1695,9,0
18655,1695,10,0
18656,1696,0,0
18657,1696,1,1
18658,1696,2,2
18659,1696,3,1
18660,1696,4,2
18661,1696,5,1
18662,1696,6,2
18663,1696,7,1
18664,1696,8,2
18665,1696,9,1
18666,1696,10,2
18667,1697,0,0
18668,1697,1,0
18669,1697,2,0
18670,1697,3,0
18671,1697,4,0
18672,1697,5,0
18673,1697,6,0
18674,1697,7,0
18675,1697,8,0
18676,1697,9,0
18677,1697,10,0
18678,1698,0,0
18679,1698,1,0
18680,1698,2,0
18681,1698,3,0
18682,1698,4,0
18683,1698,5,0
18684,1698,6,0
18685,1698,7,0
18686,1698,8,0
18687,1698,9,0
18688,1698,10,0
18689,1699,0,0
18690,1699,1,1
18691,1699,2,1
18692,1699,3,1
18693,1699,4,0
18694,1699,5,1
18695,1699,6,1
18696,1699,7,0
18697,1699,8,1
18698,1699,9,1
18699,1699,10,0
18700,1700,0,0
18701,1700,1,0
18702,1700,2,0
18703,1700,3,0
18704,1700,4,1
18705,1700,5,1
18706,1700,6,0
18707,1700,7,1
18708,1700,8,1
18709,1700,9,1
18710,1700,10,1
18711,1701,0,0
18712,1701,1,0
18713,1701,2,0
18714,1701,3,0
18715,1701,4,0
18716,1701,5,0
18717,1701,6,0
18718,1701,7,0
18719,1701,8,0
18720,1701,9,0
18721,1701,10,0
18722,1702,0,0
18723,1702,1,1
18724,1702,2,1
18725,1702,3,1
18726,1702,4,1
18727,1702,5,1
18728,1702,6,0
18729,1702,7,1
18730,1702,8,0
18731,1702,9,0
18732,1702,10,0
18733,1703,0,0
18734,1703,1,0
18735,1703,2,0
18736,1703,3,0
18737,1703,4,0
18738,1703,5,0
18739,1703,6,0
18740,1703,7,0
18741,1703,8,0
18742,1703,9,0
18743,1703,10,0
18744,1704,0,0
18745,1704,1,0
18746,1704,2,0
18747,1704,3,1
18748,1704,4,0
18749,1704,5,0
18750,1704,6,0
18751,1704,7,0
18752,1704,8,0
18753,1704,9,0
18754,1704,10,0
18755,1705,0,0
18756,1705,1,1
18757,1705,2,1
18758,1705,3,0
18759,1705,4,1
18760,1705,5,0
18761,1705,6,1
18762,1705,7,2
18763,1705,8,1
18764,1705,9,0
18765,1705,10,1
18766,1706,0,0
18767,1706,1,1
18768,1706,2,0
18769,1706,3,1
18770,1706,4,0
18771,1706,5,0
18772,1706,6,1
18773,1706,7,0
18774,1706,8,1
18775,1706,9,2
18776,1706,10,1
18777,1707,0,0
18778,1707,1,0
18779,1707,2,0
18780,1707,3,1
18781,1707,4,1
18782,1707,5,1
18783,1707,6,1
18784,1707,7,1
18785,1707,8,1
18786,1707,9,1
18787,1707,10,1
18788,1708,0,0
18789,1708,1,0
18790,1708,2,0
18791,1708,3,0
18792,1708,4,0
18793,1708,5,0
18794,1708,6,0
18795,1708,7,0
18796,1708,8,0
18797,1708,9,0
18798,1708,10,0
18799,1709,0,0
18800,1709,1,0
18801,1709,2,0
18802,1709,3,0
18803,1709,4,0
18804,1709,5,0
18805,1709,6,0
18806,1709,7,0
18807,1709,8,0
18808,1709,9,0
18809,1709,10,0
18810,1710,0,0
18811,1710,1,1
18812,1710,2,1
18813,1710,3,1
18814,1710,4,0
18815,1710,5,1
18816,1710,6,0
18817,1710,7,1
18818,1710,8,1
18819,1710,9,0
18820,1710,10,1
18821,1711,0,0
18822,1711,1,0
18823,1711,2,0
18824,1711,3,0
18825,1711,4,0
18826,1711,5,0
18827,1711,6,0
18828,1711,7,0
18829,1711,8,0
18830,1711,9,0
18831,1711,10,0
18832,1712,0,0
18833,1712,1,0
18834,1712,2,0
18835,1712,3,0
18836,1712,4,0
18837,1712,5,0
18838,1712,6,0
18839,1712,7,0
18840,1712,8,0
18841,1712,9,0
18842,1712,10,0
18843,1713,0,0
18844,1713,1,0
18845,1713,2,0
18846,1713,3,0
18847,1713,4,0
18848,1713,5,0
18849,1713,6,0
18850,1713,7,0
18851,1713,8,0
18852,1713,9,0
18853,1713,10,0
18854,1714,0,0
18855,1714,1,0
18856,1714,2,0
18857,1714,3,0
18858,1714,4,0
18859,1714,5,0
18860,1714,6,0
18861,1714,7,0
18862,1714,8,0
18863,1714,9,0
18864,1714,10,0
18865,1715,0,0
18866,1715,1,0
18867,1715,2,0
18868,1715,3,0
18869,1715,4,0
18870,1715,5,0
18871,1715,6,0
18872,1715,7,0
18873,1715,8,0
18874,1715,9,0
18875,1715,10,0
18876,1716,0,0
18877,1716,1,0
18878,1716,2,0
18879,1716,3,0
18880,1716,4,0
18881,1716,5,0
18882,1716,6,0
18883,1716,7,0
18884,1716,8,0
18885,1716,9,0
18886,1716,10,0
18887,1717,0,0
18888,1717,1,0
18889,1717,2,0
18890,1717,3,0
18891,1717,4,0
18892,1717,5,0
18893,1717,6,0
18894,1717,7,0
18895,1717,8,0
18896,1717,9,0
18897,1717,10,0
18898,1718,0,0
18899,1718,1,0
18900,1718,2,0
18901,1718,3,0
18902,1718,4,0
18903,1718,5,0
18904,1718,6,0
18905,1718,7,0
18906,1718,8,0
18907,1718,9,0
18908,1718,10,0
18909,1719,0,0
18910,1719,1,0
18911,1719,2,0
18912,1719,3,0
18913,1719,4,0
18914,1719,5,0
18915,1719,6,0
18916,1719,7,0
18917,1719,8,0
18918,1719,9,0
18919,1719,10,0
18920,1720,0,0
18921,1720,1,0
18922,1720,2,0
18923,1720,3,1
18924,1720,4,0
18925,1720,5,0
18926,1720,6,0
18927,1720,7,0
18928,1720,8,0
18929,1720,9,0
18930,1720,10,0
18931,1721,0,0
18932,1721,1,0
18933,1721,2,0
18934,1721,3,0
18935,1721,4,0
18936,1721,5,1
18937,1721,6,1
18938,1721,7,0
18939,1721,8,0
18940,1721,9,0
18941,1721,10,0
18942,1722,0,0
18943,1722,1,1
18944,1722,2,0
18945,1722,3,1
18946,1722,4,0
18947,1722,5,1
18948,1722,6,0
18949,1722,7,1
18950,1722,8,0
18951,1722,9,1
18952,1722,10,0
18953,1723,0,0
18954,1723,1,0
18955,1723,2,0
18956,1723,3,0
18957,1723,4,0
18958,1723,5,0
18959,1723,6,0
18960,1723,7,0
18961,1723,8,0
18962,1723,9,0
18963,1723,10,0
18964,1724,0,0
18965,1724,1,0
18966,1724,2,0
18967,1724,3,0
18968,1724,4,0
18969,1724,5,0
18970,1724,6,0
18971,1724,7,0
18972,1724,8,0
18973,1724,9,0
18974,1724,10,0
18975,1725,0,0
18976,1725,1,0
18977,1725,2,0
18978,1725,3,0
18979,1725,4,0
18980,1725,5,0
18981,1725,6,0
18982,1725,7,0
18983,1725,8,0
18984,1725,9,0
18985,1725,10,0
18986,1726,0,0
18987,1726,1,0
18988,1726,2,0
18989,1726,3,0
18990,1726,4,0
18991,1726,5,0
18992,1726,6,0
18993,1726,7,0
18994,1726,8,0
18995,1726,9,0
18996,1726,10,0
18997,1727,0,0
18998,1727,1,0
18999,1727,2,0
19000,1727,3,0
19001,1727,4,0
19002,1727,5,0
19003,1727,6,0
19004,1727,7,0
19005,1727,8,0
19006,1727,9,0
19007,1727,10,0
19008,1728,0,0
19009,1728,1,0
19010,1728,2,0
19011,1728,3,0
19012,1728,4,0
19013,1728,5,0
19014,1728,6,0
19015,1728,7,0
19016,1728,8,0
19017,1728,9,0
19018,1728,10,0
19019,1729,0,0
19020,1729,1,0
19021,1729,2,0
19022,1729,3,0
19023,1729,4,0
19024,1729,5,0
19025,1729,6,0
19026,1729,7,0
19027,1729,8,0
19028,1729,9,0
19029,1729,10,0
19030,1730,0,0
19031,1730,1,0
